X,Y,施設名,施設名かな,施設名（施,所在地,地区名,TEL,FAX,詳細情報,開館時間,URL,バリアフリ,駐輪場 PC,駐輪場 携,大分類,小分類,カテゴリ,アイコン番,施設ID
135.5097467,34.64698906,大阪市保健所,おおさかしほけんじょ,大阪市保健所（おおさかしほけんじょ）,阿倍野区旭町1丁目2番7-1000号　あべのメディックス10・11階,阿倍野区,06-6647-0641,06-6647-0803,,,http://www.city.osaka.lg.jp/kenkofukushi/page/0000008442.html,,,,官公庁,市の機関,官公庁/市の機関,135,1707
135.5133188,34.64789989,天王寺サービスカウンター,てんのうじさーびすかうんたー,天王寺サービスカウンター（てんのうじさーびすかうんたー）,天王寺区堀越町アベノ地下街6号,天王寺区,06-6773-0874,,,,,,,,官公庁,市の機関,官公庁/市の機関,112,2709
135.5101179,34.64698758,あべの市税事務所,あべのしぜいじむしょ,あべの市税事務所（あべのしぜいじむしょ）,阿倍野区旭町1-2-7-702 あべのメディックス7階,阿倍野区,06-4396-2948,06-4396-2905,,,http://www.city.osaka.lg.jp/zaisei/page/0000006606.html,,,,官公庁,市の機関,官公庁/市の機関,106,11488
135.519272,34.65786114,天王寺区役所・天王寺区保健福祉センター,てんのうじくやくしょ・てんのうじくほけんふくしせんたー,天王寺区役所・天王寺区保健福祉センター（てんのうじくやくしょ・てんのうじくほけんふくしせんたー）,天王寺区真法院町20-33,天王寺区,06-6774-9986,,,,http://www.city.osaka.lg.jp/tennoji/,http://www.osaka-bfmap.jp/sisetu_data/data/090101.php?bunrui=1&name=9.php,,,官公庁,市の機関,官公庁/市の機関,138,4301
135.534361,34.65362517,生野区保健福祉センター,いくのくほけんふくしせんたー,生野区保健福祉センター（いくのくほけんふくしせんたー）,生野区勝山南3丁目1番19号,生野区,,,,,http://www.city.osaka.lg.jp/ikuno/page/0000000473.html,,,,官公庁,市の機関,官公庁/市の機関,138,4529
135.5342047,34.6537375,都市整備局生野南部事務所,としせいびきょくいくのなんぶじむしょ,都市整備局生野南部事務所（としせいびきょくいくのなんぶじむしょ）,生野区勝山南3-1-19（生野区役所5階）,生野区,06-6717-8266,06-6717-8251,,,http://www.city.osaka.lg.jp/toshiseibi/page/0000028545.html,,,,官公庁,市の機関,官公庁/市の機関,108,4611
135.534361,34.65371903,生野区役所(区災害対策本部),いくのくやくしょ,生野区役所(区災害対策本部)（いくのくやくしょ）,生野区勝山南3丁目1番19号,生野区,06-6715-9986,06-6717-1160,,,http://www.city.osaka.lg.jp/ikuno/page/0000000473.html,,,,官公庁,市の機関,官公庁/市の機関,101,4768
135.5486361,34.65312194,環境局東部環境事業センター,かんきょうきょくとうぶかんきょうじぎょうせんたー,環境局東部環境事業センター（かんきょうきょくとうぶかんきょうじぎょうせんたー）,生野区巽中1丁目1番4号,生野区,06-6751-5311,06-6753-3041,(ごみ),,http://www.city.osaka.lg.jp/kankyo/page/0000010028.html,,,,官公庁,市の機関,官公庁/市の機関,112,4623
135.543794,34.65198097,建設局田島工営所,けんせつきょくたじまこうえいしょ,建設局田島工営所（けんせつきょくたじまこうえいしょ）,生野区田島1丁目17番13号,生野区,06-6751-5000,06-6751-5065,(下水),,http://www.city.osaka.lg.jp/kensetsu/page/0000057468.html,,,,官公庁,市の機関,官公庁/市の機関,108,4720
135.5168283,34.6616,天王寺区保健福祉センター（分館）,てんのうじくほけんふくしせんたーぶんかん,天王寺区保健福祉センター（分館）（てんのうじくほけんふくしせんたーぶんかん）,天王寺区上汐4-3-2,天王寺区,,,,,,http://www.osaka-bfmap.jp/sisetu_data/data/090102.php?bunrui=1&name=9.php,,,官公庁,市の機関,官公庁/市の機関,138,4276
135.52855,34.66412806,中央授産場,ちゅうおうじゅさんじょう,中央授産場（ちゅうおうじゅさんじょう）,天王寺区東上町4番17号,天王寺区,06-6772-4771,,障害者の就労・生活自立支援,,,,,,官公庁,市の機関,官公庁/市の機関,138,4328
135.5286033,34.662978,市立環境科学研究所,しりつかんきょうかがくけんきゅうじょ,市立環境科学研究所（しりつかんきょうかがくけんきゅうじょ）,天王寺区東上町8番34号,天王寺区,06-6771-8331,,,,http://www.city.osaka.lg.jp/shisei_top/category/893-33-4-0-0.html,,,,官公庁,市の機関,官公庁/市の機関,140,4329
135.5413638,34.66981897,東成区役所,ひがしなりくやくしょ,東成区役所（ひがしなりくやくしょ）,東成区大今里西２丁目８番４号,東成区,06-6977-9986,06-6972-2732,,,http://www.city.osaka.lg.jp/higashinari/,http://www.osaka-bfmap.jp/sisetu_data/data/140101.php?bunrui=1&name=14.php,,,官公庁,市の機関,官公庁/市の機関,101,3493
135.5409495,34.67166894,東成区保健福祉センター分館,ひがしなりくほけんふくしせんたーぶんかん,東成区保健福祉センター分館（ひがしなりくほけんふくしせんたーぶんかん）,東成区大今里西1丁目19番29号,東成区,,,,,,http://www.osaka-bfmap.jp/sisetu_data/data/140102.php?bunrui=1&name=14.php,,,官公庁,市の機関,官公庁/市の機関,101,8512
135.5409521,34.67168003,動物愛護相談室,どうぶつあいごそうだんしつ,動物愛護相談室（どうぶつあいごそうだんしつ）,東成区大今里西1丁目19番29号,東成区,06-6978-7710,06-6972-9154,,,,,,,官公庁,市の機関,官公庁/市の機関,121,8513
135.5412796,34.67066933,水道局南部水道工事センター（今里分室）,すいどうきょくなんぶすいどうこうじせんたー（いまざとぶんしつ）,水道局南部水道工事センター（今里分室）（すいどうきょくなんぶすいどうこうじせんたー（いまざとぶんしつ））,東成区大今里西1-22-13（今里営業所内）,東成区,06-6972-4136,06-6972-4139,配水管の工事関係,午前9時〜午後5時30分,http://www.city.osaka.lg.jp/suido/page/0000015040.html,,,,官公庁,市の機関,官公庁/市の機関,117,19211
135.507396,34.68192836,船場法人市税事務所,せんばほうじんしぜいじむしょ,船場法人市税事務所（せんばほうじんしぜいじむしょ）,中央区船場中央1-4-3-203 船場センタービル3号館2階 北側,中央区,06-4705-2948,06-4705-2905,,,http://www.city.osaka.lg.jp/zaisei/page/0000006614.html,,,,官公庁,市の機関,官公庁/市の機関,106,11490
135.5099562,34.68131708,中央区役所,ちゅうおうくやくしょ,中央区役所（ちゅうおうくやくしょ）,中央区久太郎町1-2-27,中央区,06-6267-9625,06-6264-8283,,,http://www.city.osaka.lg.jp./chuo/,http://www.osaka-bfmap.jp/sisetu_data/data/050101.php?bunrui=1&name=5.php,,,官公庁,市の機関,官公庁/市の機関,101,1147
135.5099562,34.68100608,中央区保健福祉センター,ちゅうおうくほけんふくしせんたー,中央区保健福祉センター（ちゅうおうくほけんふくしせんたー）,中央区久太郎町1-2-27,中央区,06-6267-9882,06-6267-0998,,,http://www.city.osaka.lg.jp/chuo/,,,,官公庁,市の機関,官公庁/市の機関,138,1563
135.5322306,34.68188108,東部方面公園事務所,とうぶほうめんこうえんじむしょ,東部方面公園事務所（とうぶほうめんこうえんじむしょ）,中央区大阪城3-11大阪城公園内,中央区,06-6941-1144,,(公園や街路樹),,http://www.city.osaka.lg.jp/yutoritomidori/page/0000009694.html,,,,官公庁,市の機関,官公庁/市の機関,154,1148
135.5370836,34.68477603,市立工業研究所,しりつこうぎょうけんきゅうしょ,市立工業研究所（しりつこうぎょうけんきゅうしょ）,城東区森之宮1-6-50,城東区,06-6963-8011,,,,http://www.omtri.or.jp//,,,,官公庁,市の機関,官公庁/市の機関,140,5154
135.5373018,34.68894983,環境局森之宮工場,かんきょうきょくもりのみやこうじょう,環境局森之宮工場（かんきょうきょくもりのみやこうじょう）,城東区森之宮1-6-11,城東区,06-6967-3131,06-6969-7938,,,http://www.city.osaka.lg.jp/kankyo/page/0000010061.html,,,,官公庁,市の機関,官公庁/市の機関,108,5153
135.5550359,34.68564211,建設局放出下水処理場,けんせつきょくはなてんげすいしょりじょう,建設局放出下水処理場（けんせつきょくはなてんげすいしょりじょう）,城東区永田2-3-61,城東区,06-6961-9300,06-6967-4731,,,http://www.city.osaka.lg.jp/kensetsu/page/0000012065.html,,,,官公庁,市の機関,官公庁/市の機関,117,5066
135.5449501,34.68754122,建設局中浜工営所,けんせつきょくなかはまこうえいしょ,建設局中浜工営所（けんせつきょくなかはまこうえいしょ）,城東区中浜1-17-10,城東区,06-6969-2656,06-6969-6201,,,http://www.city.osaka.lg.jp/kensetsu/page/0000057468.html,,,,官公庁,市の機関,官公庁/市の機関,108,5187
135.5447857,34.68760289,建設局東部方面管理事務所,けんせつきょくとうぶほうめんかんりじむしょ,建設局東部方面管理事務所（けんせつきょくとうぶほうめんかんりじむしょ）,城東区中浜1-17-10,城東区,06-6969-5841,06-6967-3531,,,http://www.city.osaka.lg.jp/kensetsu/page/0000012065.html,,,,官公庁,市の機関,官公庁/市の機関,112,5188
135.5448645,34.68753828,建設局中浜下水処理場,けんせつきょくなかはまげすいしょりじょう,建設局中浜下水処理場（けんせつきょくなかはまげすいしょりじょう）,城東区中浜1-17-10,城東区,06-6969-5841,06-6967-3531,,,http://www.city.osaka.lg.jp/kensetsu/page/0000012065.html,,,,官公庁,市の機関,官公庁/市の機関,117,9002
135.5020028,34.6938,大阪市役所,おおさかしやくしょ,大阪市役所（おおさかしやくしょ）,北区中之島1-3-20,北区,06-6208-8181,,,,http://www.city.osaka.lg.jp/,http://www.osaka-bfmap.jp/sisetu_data/data/010201.php?bunrui=1&name=1.php,,,官公庁,市の機関,官公庁/市の機関,100,116
135.5077558,34.70422208,ゆとりとみどり振興局北部方面公園事務所,ゆとりとみどりしんこうきょくほくぶほうめんこうえんじむしょ,ゆとりとみどり振興局北部方面公園事務所（ゆとりとみどりしんこうきょくほくぶほうめんこうえんじむしょ）,北区扇町1-1-21,北区,06-6312-8121,,(公園や街路樹の維持管理),,,,,,官公庁,市の機関,官公庁/市の機関,154,267
135.5138531,34.70367483,環境局北部環境事業センター,かんきょうきょくほくぶかんきょうじぎょうせんたー,環境局北部環境事業センター（かんきょうきょくほくぶかんきょうじぎょうせんたー）,北区同心2-8-14,北区,06-6351-4000,,(ごみの処理・美化推進等),,,,,,官公庁,市の機関,官公庁/市の機関,112,167
135.5281026,34.70122183,都島区役所・都島区保健福祉センター,みやこじまくやくしょ・みやこじまくほけんふくしせんたー,都島区役所・都島区保健福祉センター（みやこじまくやくしょ・みやこじまくほけんふくしせんたー）,都島区中野町2-16-20,都島区,06-6882-9625,,,,,,,,官公庁,市の機関,官公庁/市の機関,138,2973
135.5328471,34.69536692,京橋市税事務所,きょうばししぜいじむしょ,京橋市税事務所（きょうばししぜいじむしょ）,都島区片町2-2-48　JEI京橋ビル4階,都島区,06-4801-2948,06-4801-2905,,,http://www.city.osaka.lg.jp/zaisei/page/0000007619.html,,,,官公庁,市の機関,官公庁/市の機関,106,3065
135.5459688,34.70201686,城東区役所,じょうとうくやくしょ,城東区役所（じょうとうくやくしょ）,城東区中央3-4-29,城東区,06-6930-9986,06-6932-0979,,,http://www.city.osaka.lg.jp/joto/,http://www.osaka-bfmap.jp/sisetu_data/data/170101.php?bunrui=1&name=17.php,,,官公庁,市の機関,官公庁/市の機関,101,5176
135.543513,34.70242453,城東区保健福祉センター分館（仮庁舎）,じょうとうくほけんふくしせんたーぶんかん（かりちょうしゃ）,城東区保健福祉センター分館（仮庁舎）（じょうとうくほけんふくしせんたーぶんかん（かりちょうしゃ））,城東区中央2-11-23　1階,城東区,06-6930-9986,06-6932-0979,平成24年4月1日より供用開始,,http://www.city.osaka.lg.jp/joto/,,,,官公庁,市の機関,官公庁/市の機関,101,19397
135.5567156,34.69670781,建設局今福下水処理場,けんせつきょくいまふくげすいしょりじょう,建設局今福下水処理場（けんせつきょくいまふくげすいしょりじょう）,城東区今福南3-3-2,城東区,06-6939-7667,06-6939-2731,,,http://www.city.osaka.lg.jp/kensetsu/page/0000012065.html,,,,官公庁,市の機関,官公庁/市の機関,117,5124
135.5740609,34.70409394,鶴見区保健福祉センター,つるみくほけんふくしせんたー,鶴見区保健福祉センター（つるみくほけんふくしせんたー）,鶴見区横堤5-4-19,鶴見区,06-6915-9882,06-6913-8140,(保健衛生・環境),,http://www.city.osaka.lg.jp/tsurumi/,,,,官公庁,市の機関,官公庁/市の機関,138,4071
135.5741357,34.70435797,鶴見区役所,つるみくやくしょ,鶴見区役所（つるみくやくしょ）,鶴見区横堤5-4-19,鶴見区,06-6915-9625,06-6913-6235,区政全般,,hhttp://www.city.osaka.lg.jp/tsurumi/,http://www.osaka-bfmap.jp/sisetu_data/data/180101.php?bunrui=1&name=18.php,,,官公庁,市の機関,官公庁/市の機関,101,4072
135.6318008,34.63970981,環境局八尾工場,かんきょうきょくやおこうじょう,環境局八尾工場（かんきょうきょくやおこうじょう）,八尾市上尾町7-1,大阪市以外,072-923-4226,072-997-9481,,,,,,,官公庁,市の機関,官公庁/市の機関,114,9009
135.4424485,34.70693531,市営住宅大和田第1　1号館,しえいじゅうたくおおわだだいいち　いちごうかん,市営住宅大和田第1　1号館（しえいじゅうたくおおわだだいいち　いちごうかん）,西淀川区大和田5−3−10,西淀川区,,,,,,,,,官公庁,市の機関,官公庁/市の機関,145,19382
135.4427012,34.70632236,市営住宅大和田第1　2号館,しえいじゅうたくおおわだだいいち　にごうかん,市営住宅大和田第1　2号館（しえいじゅうたくおおわだだいいち　にごうかん）,西淀川区大和田5−2−20,西淀川区,,,,,,,,,官公庁,市の機関,官公庁/市の機関,145,19383
135.4508568,34.70915553,市営住宅神崎川　2号館,しえいじゅうたくかんざきがわ　にごうかん,市営住宅神崎川　2号館（しえいじゅうたくかんざきがわ　にごうかん）,西淀川区千舟3−4,西淀川区,,,,,,,,,官公庁,市の機関,官公庁/市の機関,145,19388
135.4503777,34.70939,市営住宅神崎川　1号館,しえいじゅうたくかんざきがわ　いちごうかん,市営住宅神崎川　1号館（しえいじゅうたくかんざきがわ　いちごうかん）,西淀川区千舟3−4,西淀川区,,,,,,,,,官公庁,市の機関,官公庁/市の機関,145,19387
135.4560688,34.71136386,西淀川区役所,にしよどがわくやくしょ,西淀川区役所（にしよどがわくやくしょ）,西淀川区御幣島1丁目2番10号,西淀川区,06-6478-9986,,,,,http://www.osaka-bfmap.jp/sisetu_data/data/110101.php?bunrui=1&name=11.php,,,官公庁,市の機関,官公庁/市の機関,101,3647
135.477022,34.71752817,ゆとりとみどり振興局十三公園事務所,ゆとりとみどりしんこうきょくじゅうそうこえんじむしょ,ゆとりとみどり振興局十三公園事務所（ゆとりとみどりしんこうきょくじゅうそうこえんじむしょ）,淀川区十三元今里1-1-41,淀川区,06-6309-0008,,,,,,,,官公庁,市の機関,官公庁/市の機関,154,2461
135.4868579,34.72113106,淀川区役所・区保健福祉センター,よどがわくやくしょ・くほけんふくしせんたー,淀川区役所・区保健福祉センター（よどがわくやくしょ・くほけんふくしせんたー）,淀川区十三東２−３−３,淀川区,06-6308-9986,06-6885-0534,,,http://www.city.osaka.lg.jp/yodogawa/index.html,,,,官公庁,市の機関,官公庁/市の機関,101,2475
135.4817813,34.72632189,建設局十三工営所,けんせつきょくじゅうそうこうえいしょ,建設局十三工営所（けんせつきょくじゅうそうこうえいしょ）,淀川区野中南2-8-41,淀川区,06-6306-1881,06-6306-0122,,,http://www.city.osaka.lg.jp/kensetsu/page/0000059430.html,,,,官公庁,市の機関,官公庁/市の機関,108,2565
135.4807329,34.73287783,水道局北部水道工事センター,すいどうきょくほくぶすいどうこうじせんたー,水道局北部水道工事センター（すいどうきょくほくぶすいどうこうじせんたー）,淀川区新高1-6-19,淀川区,06-6391-6303,06-6391-7463,漏水修繕、施工通知の受付・協議、配水管維持管理等,午前9時〜午後5時30分,http://www.city.osaka.lg.jp/suido/page/0000015040.html,,,,官公庁,市の機関,官公庁/市の機関,117,2489
135.4887389,34.73617517,都市整備局三国東土地区画整理事務所,としせいびきょくみくにひがしとちくかくせいりじむしょ,都市整備局三国東土地区画整理事務所（としせいびきょくみくにひがしとちくかくせいりじむしょ）,淀川区西宮原2-6-54,淀川区,06-6399-1392,06-6399-1476,,,,,,,官公庁,市の機関,官公庁/市の機関,108,2504
135.4967113,34.74726103,建設局十八条下水処理場,けんせつきょくじゅうはちじょうげすいしょりじょう,建設局十八条下水処理場（けんせつきょくじゅうはちじょうげすいしょりじょう）,淀川区十八条1-8-1,淀川区,06-6399-6469,,,,,,,,官公庁,市の機関,官公庁/市の機関,117,2484
135.5100223,34.70567508,北区役所,きたくやくしょ,北区役所（きたくやくしょ）,北区扇町2-1-27,北区,06-6313-9986,,,,http://www.city.osaka.lg.jp/kita/,http://www.osaka-bfmap.jp/sisetu_data/data/010101.php?bunrui=1&name=1.php,,,官公庁,市の機関,官公庁/市の機関,101,165
135.5100223,34.70548306,北区保健福祉センター,きたくほけんふくしせんたー,北区保健福祉センター（きたくほけんふくしせんたー）,北区扇町2-1-27,北区,06-6313-9882,,,,,,,,官公庁,市の機関,官公庁/市の機関,138,1805
135.5116332,34.71041092,住まい情報センター,すまいじょうほうせんたー,住まい情報センター（すまいじょうほうせんたー）,北区天神橋6-4-20,北区,06-6242-1160,06-6354-8601,,,http://www.sumai.city.osaka.jp/,,,,官公庁,市の機関,官公庁/市の機関,112,270
135.522485,34.70804375,大阪市こころの健康センター,おおさかしこころのけんこうせんたー,大阪市こころの健康センター（おおさかしこころのけんこうせんたー）,都島区中野町5丁目15番21号　都島センタービル3階,都島区,06-6922-8520,06-6922-8526,,,http://www.city.osaka.lg.jp/kenkofukushi/category/716-2-0-0-0.html,http://www.osaka-bfmap.jp/sisetu_data/data/020201.php?bunrui=1&name=2.php,,,官公庁,市の機関,官公庁/市の機関,138,1756
135.5221832,34.70807811,都島区保健福祉センター分館,みやこじまくほけんふくしせんたーぶんかん,都島区保健福祉センター分館（みやこじまくほけんふくしせんたーぶんかん）,都島区中野町5-15-21,都島区,06-6882-9882,,,,,,,,官公庁,市の機関,官公庁/市の機関,138,2987
135.5324611,34.70708706,水道局東部水道工事センター,すいどうきょくとうぶすいどうこうじせんたー,水道局東部水道工事センター（すいどうきょくとうぶすいどうこうじせんたー）,都島区都島本通4-12-4,都島区,06-6927-8774,06-6927-8774,漏水修繕、施工通知の受付・協議、配水管維持管理等,午前9時〜午後5時30分,http://www.city.osaka.lg.jp/suido/page/0000015040.html,,,,官公庁,市の機関,官公庁/市の機関,117,19204
135.546278,34.71783311,城北市民学習センター,しろきたしみんがくしゅうせんたー,城北市民学習センター（しろきたしみんがくしゅうせんたー）,旭区高殿6-14-6,旭区,06-6951-1324,06-6951-1304,,,http://osakademanabu.com/shirokita/,,,,官公庁,市の機関,官公庁/市の機関,146,1885
135.5052563,34.72594314,水道局柴島浄水場,すいどうきょくくにじまじょうすいじょう,水道局柴島浄水場（すいどうきょくくにじまじょうすいじょう）,東淀川区柴島1-3-14,東淀川区,06-6320-2874,06-6320-3261,水道及び工業用水道の取水・浄水・送水に関することや、浄水施設の維持管理など。,午前9時〜午後5時30分,http://www.city.osaka.lg.jp/suido/page/0000015195.html,,,,官公庁,市の機関,官公庁/市の機関,117,1386
135.5078959,34.72496231,水道局水質試験所,すいどうきょくすいしつしけんしょ,水道局水質試験所（すいどうきょくすいしつしけんしょ）,東淀川区柴島1-3-14(柴島浄水場内),東淀川区,06-6815-2365,06-6320-3259,水質試験や、浄水過程の調査及び研究など,午前9時〜午後5時30分,http://www.city.osaka.lg.jp/suido/page/0000015202.html,,,,官公庁,市の機関,官公庁/市の機関,117,19217
135.5485418,34.72063894,水道局大宮営業所,すいどうきょくおおみやえいぎょうしょ,水道局大宮営業所（すいどうきょくおおみやえいぎょうしょ）,旭区森小路1-10-5,旭区,06-6954-2242,06-6954-0891,(水道の補修・工事),,http://www.city.osaka.jp/suido/user/contact/eigyosho.html#3,,,,官公庁,市の機関,官公庁/市の機関,117,1898
135.5442582,34.72113583,旭区保健福祉センター（旭区役所内）,あさひくほけんふくしせんたー（あさひくやくしょない）,旭区保健福祉センター（旭区役所内）（あさひくほけんふくしせんたー（あさひくやくしょない））,旭区大宮1-1-17,旭区,,06-6952-3247,,,http://www.city.osaka.lg.jp/asahi/index.html,,,,官公庁,市の機関,官公庁/市の機関,135,1935
135.5443309,34.72124217,旭区役所,あさひくやくしょ,旭区役所（あさひくやくしょ）,旭区大宮1-1-17,旭区,06-6957-9986,06-6952-3247,,,http://www.city.osaka.lg.jp/asahi,http://www.osaka-bfmap.jp/sisetu_data/data/160101.php?bunrui=1&name=16.php,,,官公庁,市の機関,官公庁/市の機関,101,1936
135.5485627,34.72062047,水道局東部水道工事センター（大宮分室）,すいどうきょくとうぶすいどうこうじせんたー（おおみやぶんしつ）,水道局東部水道工事センター（大宮分室）（すいどうきょくとうぶすいどうこうじせんたー（おおみやぶんしつ））,旭区森小路1-10-5（大宮営業所内）,旭区,06-6954-2246　,06-6954-2253,給水装置の工事関係,午前9時〜午後5時30分,http://www.city.osaka.lg.jp/suido/page/0000015040.html,,,,官公庁,市の機関,官公庁/市の機関,117,19205
135.5496999,34.72311906,旭区保健福祉センター分館,あさひくほけんふくしせんたーぶんかん,旭区保健福祉センター分館（あさひくほけんふくしせんたーぶんかん）,旭区森小路2-5-26,旭区,,,,,,http://www.osaka-bfmap.jp/sisetu_data/data/160102.php?bunrui=1&name=16.php,,,官公庁,市の機関,官公庁/市の機関,135,902
135.5384223,34.72957189,城北公園事務所,しろきたこうえんじむしょ,城北公園事務所（しろきたこうえんじむしょ）,旭区生江3-29-1,旭区,06-6928-0005,06-6924-4209,,,http://www.ocsga.or.jp/osakapark/hfm_park/07shirokita/index.html,,,,官公庁,市の機関,官公庁/市の機関,154,1920
135.5759258,34.71027022,花博記念公園事務所,はなはくきねんこうえんじむしょ,花博記念公園事務所（はなはくきねんこうえんじむしょ）,鶴見区緑地公園2-163,鶴見区,06-6912-0650,06-6913-6804,鶴見緑地,,http://www.ocsga.or.jp/osakapark/hfm_park/01tsurumi/index.html,,,,官公庁,市の機関,官公庁/市の機関,154,3996
135.5843219,34.71855303,環境局城北環境事業センター,かんきょうきょくしろきたかんきょうじぎょうせんたー,環境局城北環境事業センター（かんきょうきょくしろきたかんきょうじぎょうせんたー）,鶴見区焼野2-11-1,鶴見区,06-6913-3960,06-6913-3674,ごみ,,http://www.city.osaka.lg.jp/kankyo/page/0000009995.html,,,,官公庁,市の機関,官公庁/市の機関,112,3997
135.5860251,34.71929694,環境局鶴見工場,かんきょうきょくつるみこうじょう,環境局鶴見工場（かんきょうきょくつるみこうじょう）,鶴見区焼野2-11-５,鶴見区,06-6912-4700,06-6913-5297,,,,,,,官公庁,市の機関,官公庁/市の機関,114,4120
135.5166666,34.73811886,東淀川区役所出張所,ひがしよどがわくやくしょしゅっちょうしょ,東淀川区役所出張所（ひがしよどがわくやくしょしゅっちょうしょ）,東淀川区東淡路4-15-1,東淀川区,06-6322-0731,06-6322-9399,,,,http://www.osaka-bfmap.jp/sisetu_data/data/130102.php?bunrui=1&name=13.php,,,官公庁,市の機関,官公庁/市の機関,101,649
135.5273609,34.74549689,環境局東北環境事業センター,かんきょうきょくとうほくかんきょうじぎょうせんたー,環境局東北環境事業センター（かんきょうきょくとうほくかんきょうじぎょうせんたー）,東淀川区上新庄1-2-20,東淀川区,06-6323-3511,06-6370-3951,(ごみの処理・美化推進等),,,,,,官公庁,市の機関,官公庁/市の機関,112,650
135.5293113,34.74134697,東淀川区役所,ひがしよどがわくやくしょ,東淀川区役所（ひがしよどがわくやくしょ）,東淀川区豊新2-1-4,東淀川区,06-4809-9986(案内),06-6327-1920,,,http://www.city.osaka.lg.jp/higashiyodogawa/index.html,http://www.osaka-bfmap.jp/sisetu_data/data/130101.php?bunrui=1&name=13.php,,,官公庁,市の機関,官公庁/市の機関,101,1385
135.5543258,34.75629994,環境局東淀工場,かんきょうきょくひがしよどこうじょう,環境局東淀工場（かんきょうきょくひがしよどこうじょう）,東淀川区南江口3-16-6,東淀川区,06-6327-4541,06-6327-4555,,,,,,,官公庁,市の機関,官公庁/市の機関,114,9010
135.5722836,34.74892953,水道局庭窪浄水場,すいどうきょくにわくぼじょうすいじょう,水道局庭窪浄水場（すいどうきょくにわくぼじょうすいじょう）,守口市淀江町11-31,大阪市以外,06-6908-0571,06-6908-6956,水道及び工業用水道の取水・浄水・送水に関することや、浄水施設の維持管理など。,午前9時〜午後5時30分,http://www.city.osaka.lg.jp/suido/page/0000015195.html,,,,官公庁,市の機関,官公庁/市の機関,117,19216
135.6427868,34.76011075,水道局豊野浄水場,すいどうきょくとよのじょうすいじょう,水道局豊野浄水場（すいどうきょくとよのじょうすいじょう）,寝屋川市太秦高塚町1-1,大阪市以外,072-823-2321,072-821-5348,水道及び工業用水道の取水・浄水・送水に関することや、浄水施設の維持管理など。,午前9時〜午後5時30分,http://www.city.osaka.lg.jp/suido/page/0000015195.html,,,,官公庁,市の機関,官公庁/市の機関,117,19215
135.4943134,34.63471603,西成保健福祉センター（西成区役所内）,,西成保健福祉センター（西成区役所内）（）,西成区岸里1丁目5番20号,西成区,06-6659-9080,,,,,,,,官公庁,市の機関,官公庁/市の機関,138,4827
135.5032141,34.61426706,交通局・自動車部（バス）・住吉営業所,,交通局・自動車部（バス）・住吉営業所（）,住吉区万代東3丁目5番22号,住吉区,06-6695-6151,06-6695-6368,,,http://www.kotsu.city.osaka.jp/eigyou/shisetsu/bus/bus_eigyousyo_list.html#eigyousyo7,,,,官公庁,市の機関,官公庁/市の機関,112,504
